;"LLUVIA POBL.
(mm)";"TEMPERATURA
  MEDIA (ºc)";"APORTACIONES A LA PRESA
(hm³)";"VOLUMEN EMBALSADO
(hm³)";"VOLUMEN PARA RIEGO
(m³)";"VOLUMEN PARA ABASTECIMIENTO
(m³)";"VOLUMEN VERTIDO
(m³)"
20/09/2016;0;27;0,013216517;58,14778536;106412,4;32688;0
21/09/2016;0;24,5;0,00729147;58,0007507;98319,6;37533,6;0
22/09/2016;0;24,5;0,019314225;57,85371605;108619,2;40168,8;0
23/09/2016;0;24;0,007336852;57,70668139;99903,6;38984,4;0
24/09/2016;0;24;-0,005576166;57,55964674;88754,4;39290,4;0
25/09/2016;0;25;0,010281507;57,41261208;106858,8;34740;0
26/09/2016;0;24,5;0,019690662;57,29498436;92955,6;29250;0
27/09/2016;0,1;22;-0,007441857;57,1479497;95760;37450,8;0
28/09/2016;0;23,5;0,023566337;57,03032198;87930;35305,2;0
29/09/2016;0;23;-0,001713968;56,88328732;97610,4;32965,2;0
30/09/2016;0;23,5;0,025048768;56,7656596;93074,4;35456,4;0
01/10/2016;0;23,5;-0,004284639;56,62390119;85111,2;37087,2;0
02/10/2016;0;23,5;0,0088285;56,48214278;101772;35578,8;0
03/10/2016;0;23,5;0,016499997;56,34038437;91944;33476,4;0,02106
04/10/2016;0;23,5;0,028287803;56,22697764;98028;33051,6;0
05/10/2016;0;23,5;0,001921239;56,08521923;94453,2;34905,6;0
06/10/2016;0;24;0,002600604;55,94346082;100602;32605,2;0
07/10/2016;0;25;0,020541892;55,83005409;90262,8;32263,2;0
08/10/2016;0;23;0,015194703;55,71664737;82260;33793,2;0
09/10/2016;0;23;-0,000156907;55,57488896;95234,4;34124,4;0
10/10/2016;0;22;0,005515987;55,46148223;73980;30441,6;0
11/10/2016;37,2;17;0,188395042;55,57488896;46087,2;28616,4;0
12/10/2016;1,6;18;0,033175829;55,54653727;30135,6;26838;0
13/10/2016;0;18;0,013094523;55,48983391;32205,6;27352,8;0
14/10/2016;0;16,5;0,014171788;55,43313055;34207,2;27288;0
15/10/2016;0;20;0,015174241;55,37642718;35244;27828;0
16/10/2016;0;20,5;0,025799175;55,31972382;46418,4;27284,4;0
17/10/2016;0;21,5;0,001810107;55,23466877;48315,6;32594,4;0
18/10/2016;0;22;0,005431557;55,14961373;52912,8;32191,2;0
19/10/2016;0;21,5;0,030303501;55,09291036;48859,2;29937,6;0
20/10/2016;0;21,5;-0,000378362;55,00785532;52671,6;28328,4;0
21/10/2016;0,8;20;0,020227325;54,95115195;47095,2;25596;0
22/10/2016;7,2;20;0,014805157;54,89444859;39708;28411,2;0
23/10/2016;2,6;20,5;0,040245592;54,86609691;33562,8;28822,8;0
24/10/2016;0;22;0,000879589;54,80939354;37756,8;15311,6;0
25/10/2016;0;23,5;0,025841406;54,75269018;49129,2;25520,4;0
26/10/2016;0;23;0,028634946;54,69598681;49125,6;28886,4;0
27/10/2016;0;21,5;0,012170982;54,61093177;59835,6;29790;0
28/10/2016;0;16,5;-0,017078205;54,49752504;55065,6;31986;0
29/10/2016;0;21;0,027198137;54,44082168;46699,2;29617,2;0
30/10/2016;0;19,5;0,011845438;54,35576663;59842,8;29199,6;0
31/10/2016;0;19;0,027034852;54,29906327;48985,2;27741,6;0
01/11/2016;0;19,5;0,017687674;54,21400822;66031,2;29707,2;0
02/11/2016;0;21;0,01202489;54,12895317;55839,6;32004;0
03/11/2016;0,2;20,5;0,001904257;54,04389813;51984;29383,2;0
04/11/2016;8,9;18;0,043167155;54,01554645;41317,2;26568;0
05/11/2016;0;14,5;-0,028434389;53,90296617;47275,2;25704,8;0
06/11/2016;0;12,5;0,029831997;53,82039048;72190,8;27666;0
07/11/2016;0;13;0,004225776;53,71028956;52120,8;25689,6;0,021751
08/11/2016;0;15,5;0,006056375;53,60018864;74448;30578,4;0
09/11/2016;0;15;0,001037559;53,49008772;69055,2;30409,2;0
10/11/2016;0;15;0,02933858;53,40751203;69580,8;34002;0
11/11/2016;0;14,5;-0,005513369;53,29741111;65149,2;33890,4;0
12/11/2016;0;15;0,015718136;53,21483542;65239,2;29174,4;0
13/11/2016;0,2;15,5;0,016336477;53,13225973;67773,6;26154;0
14/11/2016;0;16;0,011173355;53,04968404;60375,6;26456,4;0
15/11/2016;0;14,5;0,016984233;52,96710835;64998;27374,4;0
16/11/2016;0;14;0,019442189;52,88453266;65732,4;31590;0
17/11/2016;0;15,5;0,019191691;52,80195697;62460;31028,4;0
18/11/2016;0;18,5;0,003710916;52,71938128;50914,8;26272,8;0
19/11/2016;1,1;16;0,026566929;52,66433082;40186,8;32612,4;0
20/11/2016;36,6;14;0,139721511;52,74690651;30625,2;25693,2;0
21/11/2016;10,8;11,5;0,242166247;52,93958312;25023,6;18662,4;0
22/11/2016;0,1;11;0,114155437;52,99463358;26668,8;26629,2;0
23/11/2016;0;11;0,053627382;52,99463358;23806,8;27608,4;0
24/11/2016;30,8;10;0,129978039;53,07720927;17240,4;24073,2;0
25/11/2016;56,5;11,5;2,097398786;55,12126204;14472;27262,8;0
26/11/2016;7,9;12;1,036078293;56,11357091;16466,4;26730;0
27/11/2016;0;12,5;0,790334719;56,85388039;21366;22590;0
28/11/2016;0;12,5;0,224599317;57,03032198;20095,2;25455,6;0
29/11/2016;0;13;0,191563442;57,17735663;15962,4;25664,4;0
30/11/2016;1,5;14,5;0,122854973;57,26557743;6580,8;25729,2;0
01/12/2016;0,8;14,5;0,12428241;57,35379822;7642,8;25801,2;0
02/12/2016;2;13,5;0,120796763;57,44201901;7398;24886,8;0
03/12/2016;8,7;12,5;1,034959774;58,44185467;10627,2;23612,4;0
04/12/2016;0,1;13,5;0,343330266;58,73592398;11109,6;35784;0
05/12/2016;0;16;0,201221306;58,88295863;11386,8;39538,8;0
06/12/2016;0;13;0,147756725;58,97117943;7808,4;50540,4;0
07/12/2016;0;14;0,123009046;59,02999329;4597,2;55440;0
08/12/2016;0;13;0,107025921;59,08880715;7736,4;39286,8;0
09/12/2016;0;14;0,110968276;59,14762101;7808,4;42264;0
10/12/2016;0;14;0,051741629;59,14762101;7038;40539,6;0
11/12/2016;0;13;0,097597578;59,17702794;10692;54820,8;0
12/12/2016;0;13;0,084004986;59,17702794;10544,4;49291,2;0,021194
13/12/2016;15,6;11;0,17723156;59,29465567;18378;35564,4;0
14/12/2016;10,3;12;0,171028172;59,41228339;16567,2;29970;0
15/12/2016;2,4;10;0,368424558;59,73685082;15181,2;26578,8;0
16/12/2016;5,3;10;0,255010274;59,95033764;14590,8;26031,6;0
17/12/2016;0,6;12;0,251644166;60,16382447;11876,4;21463,2;0
18/12/2016;0;12,5;0,201863726;60,31631506;17661,6;22662;0
19/12/2016;0;14;0,171733248;60,43830753;10814,4;26238,8;0
20/12/2016;0;12;0,105796572;60,49930377;13201,2;26460;0
21/12/2016;0;12;0,105994184;60,5603;14353,2;26712;0
22/12/2016;0;12,5;0,105428541;60,62129624;13834,8;26359,2;0
23/12/2016;0;12;0,075514697;60,65179436;16437,6;24642;0
24/12/2016;0;12;0,103548313;60,71279059;12639,6;26578,8;0
25/12/2016;0;12;0,075709728;60,74328871;13914;27356,4;0
26/12/2016;0;11,5;0,067535782;60,77378683;8051,6;25650;0
27/12/2016;0;12,5;0,07135591;60,80428495;10713,6;25290;0
28/12/2016;0;12;0,041620644;60,80428495;12844,8;25135,2;0
29/12/2016;0;11;0,081930677;60,83478307;23274,3;25426,8;0
30/12/2016;0;11,5;0,05363765;60,83478307;22863,6;27435,6;0
31/12/2016;0;10,5;0,075832974;60,86528118;12986,4;28098;0
01/01/2017;0;10;0,075538092;60,8957793;14029,2;26758,8;0
02/01/2017;0;16;0,069689812;60,8957793;16239,6;23680,8;0,027036
03/01/2017;0;17;0,042333649;60,86528118;30225,6;29854,8;0
04/01/2017;0;14,5;0,061927271;60,86528118;30416,4;26046;0
05/01/2017;0;12,5;0,054928859;60,86528118;22867,2;27507,6;0
06/01/2017;0;11;0,064734067;60,86528118;32695,2;26877,6;0
07/01/2017;0;10;0,029504019;60,83478307;30794,4;24958,8;0
08/01/2017;0;10;0,065675737;60,83478307;35222,4;26204,4;0
09/01/2017;0;13,5;0,038121362;60,80428495;28947,6;27536,4;0
10/01/2017;0;14;0,078161049;60,80428495;43466,4;26503,2;0
11/01/2017;0;13;0,046173908;60,77378683;38998,8;26755,2;0
12/01/2017;0;13,5;0,049944843;60,74328871;36284,4;29606,4;0
13/01/2017;0;11;0,019065792;60,68229248;40644;26694;0
14/01/2017;0;11;0,046096642;60,65179436;41155,2;24840;0
15/01/2017;0;13,5;0,062421054;60,62129624;45378;28468,8;0
16/01/2017;0;12;-0,001292234;60,52980189;47059,2;28324,8;0
17/01/2017;0;5;0,057346537;60,49930377;53971,2;26013,6;0
18/01/2017;0;8;0,032487872;60,46880565;26679,6;26334;0
19/01/2017;0;8,5;0,03963173;60,43830753;39106,8;25887,6;0
20/01/2017;0;11;0,049607395;60,40780941;44074,8;24555,6;0
21/01/2017;0;12;0,020546069;60,34681318;40618,8;26740,8;0
22/01/2017;0;12,5;0,065141181;60,31631506;52869,6;30402;0
23/01/2017;0;13;0,027217904;60,25531882;46519,2;28130,4;0
24/01/2017;0;12,5;0,01839503;60,19432259;44542,8;26715,6;0
25/01/2017;10,5;11,5;0,073285562;60,19432259;38782,8;28177,2;0
26/01/2017;0,8;11,5;0,082043353;60,22482071;21895,2;25732,8;0
27/01/2017;0;11,5;0,022398745;60,19432259;14497,2;23338,8;0
28/01/2017;0;12;0,048878797;60,19432259;16945,2;25005,6;0
29/01/2017;0;12;0,032016549;60,16382447;28098;28695,6;0
30/01/2017;0;12;0,057581375;60,16382447;26020,8;25538,4;0
31/01/2017;0;14;0,029104288;60,13332635;28666,8;24915,6;0
01/02/2017;0,5;11,5;0,055117808;60,13332635;19580,4;27410,4;0
02/02/2017;0;14;0,030803993;60,10282823;28332;26049,6;0
03/02/2017;1,2;16;0,065781095;60,10282823;33102;25156,8;0
04/02/2017;0;13,5;0,047644047;60,07233012;24055,2;28219,6;0
05/02/2017;0;15;0,029927146;60,01133388;44208;30484,8;0
06/02/2017;0;16,5;0,059530371;59,95033764;48106,8;27896,4;0,0244
07/02/2017;0;13;0,025160245;59,88934141;43387,2;26262;0
08/02/2017;0;11,5;0,03113676;59,85884329;30078;25556,4;0
09/02/2017;35,3;8;0,237179428;60,041832;20880;25192,5;0
10/02/2017;11,1;11,5;0,288766885;60,28581694;14508;25750,8;0
11/02/2017;14,4;13,5;0,564488837;60,80428495;17175,6;24901,2;0
12/02/2017;0,6;11,5;0,839854152;61,59723602;20080,8;23454;0
13/02/2017;0;12,5;0,326664727;61,87171908;21132;24598,8;0
14/02/2017;0;13,5;0,200163625;62,02420967;15249,6;25038;0
15/02/2017;0;12;0,186872223;62,17670026;5857,2;23900,4;0
16/02/2017;0;14;0,135941898;62,26819461;13281,2;28080,4;0
17/02/2017;11,3;14;0,168545725;62,39018708;17402,4;24206,4;0
18/02/2017;0;12;1,360317501;63,70627728;12772,8;26114,4;0
19/02/2017;0,2;14;0,350709017;64,02298154;6490,8;20890,8;0
20/02/2017;0;14,5;0,229625858;64,2130041;6706,8;27522;0
21/02/2017;0,2;15;0,169263605;64,3396858;8272,8;28926;0
22/02/2017;2,5;13;0,199207638;64,49803793;8132,4;28598,4;0
23/02/2017;0;17;0,145127758;64,59304921;14072,4;27784,8;0
24/02/2017;0;14,5;0,114367756;64,65639006;17755,2;25959,6;0
25/02/2017;0;14;0,110521061;64,71973091;16232,4;24584,4;0
26/02/2017;0;14,5;0,162440069;64,81474219;23968,8;25621,2;0
27/02/2017;0;14;0,093054851;64,84641262;15490,8;27410,4;0
28/02/2017;0;14,5;0,101716511;64,87808304;33523,2;26640;0
01/03/2017;0;14,5;0,074452129;64,87808304;32688;26780,4;0
02/03/2017;3,6;10,5;0,139336031;64,94142389;42386,4;29142;0
03/03/2017;8,1;11;0,352489603;65,22645773;41486,4;24368,4;0
04/03/2017;0;15,5;0,253244582;65,41648028;24242,4;22932;0
05/03/2017;0;17,5;0,199938288;65,54316199;25772,4;28839,6;0
06/03/2017;0;19;0,15565877;65,60650284;17110,8;27136,4;0,033272
07/03/2017;0;18,5;0,111253204;65,66984369;15519,6;17582,4;0
08/03/2017;0;18;0,158780507;65,76485497;22932;27298,8;0
09/03/2017;0;20;0,148291874;65,82819582;39808,8;29012,4;0
10/03/2017;0;23,5;0,123234013;65,85986625;38908,8;27482,4;0
11/03/2017;0;18;0,097364353;65,85986625;30978;36050,4;0
12/03/2017;0,6;11;0,072307518;65,85986625;34099,2;29494,8;0
13/03/2017;21;11;0,264783424;66,08716639;12741,2;18273,6;0
14/03/2017;0;15,5;0,149320161;66,18554196;15789,6;24796,8;0
15/03/2017;0,5;15,5;0,140256773;66,28391753;8262;23252,4;0
16/03/2017;0;15,5;0,121572631;66,34950124;19574,4;27014,4;0
17/03/2017;0;15,5;0,104940829;66,3822931;31572;28580,4;0
18/03/2017;0;16;0,093911755;66,41508496;20260,8;27237,6;0
19/03/2017;0;18,5;0,138809367;66,48066867;26658;24501,6;0
20/03/2017;0;16;0,08640685;66,48066867;38664;26974,8;0
21/03/2017;0;13,5;0,093060245;66,48066867;44578,8;29660,4;0
22/03/2017;0;10;0,07570903;66,48066867;36262,8;27115,2;0
23/03/2017;0;11;0,075533606;66,48066867;43354,8;29582,8;0
24/03/2017;0;10,5;0,076353118;66,48066867;41850;27039,6;0
25/03/2017;5;12,5;0,106663457;66,51346053;35406;24832,8;0
26/03/2017;0;13,5;0,108380062;66,54625238;40060,8;27410,4;0
27/03/2017;0;16,5;0,084710007;66,54625238;42447,6;29275,2;0
28/03/2017;0;16,5;0,053826067;66,51346053;43506;26882,4;0
29/03/2017;0;16,5;0,069901774;66,48066867;63862;25851,6;0
30/03/2017;0;17;0,083651974;66,44787681;69127,2;28825,2;0
31/03/2017;0;17,5;0,04459621;66,3822931;53136;29160;0
01/04/2017;0;17;0,062475125;66,34950124;50608,8;27802,8;0
02/04/2017;0;16;0,083537295;66,31670938;67212;34534,8;0
03/04/2017;0;16;0,043942553;66,21833381;68151,6;33706,8;0,023623
04/04/2017;0;17;0,052508477;66,1527501;68076;33512,4;0
05/04/2017;0;15;0,058676278;66,11995824;51001,2;30438;0
06/04/2017;0;15;0,070052238;66,08716639;59605,2;28684,8;0
07/04/2017;0;15,5;0,038439508;66,02158267;59694,4;29782,8;0
08/04/2017;0;17;0,039237807;65,95599896;51408;31122;0
09/04/2017;0;16,5;0,051172235;65,89153667;64612,8;34556,4;0
10/04/2017;0;16,5;0,047977974;65,82819582;60591,6;34920;0
11/04/2017;0;19,5;0,059955964;65,7965254;39834;33411,6;0
12/04/2017;0;22,5;0,029011109;65,73318454;36367,2;34074;0
13/04/2017;0;22;0,06565944;65,66984369;69886,8;36576;0
14/04/2017;0;23;0,036639582;65,57483241;70743,6;36788,4;0
15/04/2017;0;19;0,037358691;65,51149156;53308,8;34858,8;0
16/04/2017;0;19;0,059938417;65,44815071;73699,2;33847,2;0
17/04/2017;0;20,5;0,031896502;65,35313943;77796;33076,8;0
18/04/2017;0;19;0,023582782;65,28979858;43290;32418;0
19/04/2017;0;17,5;0,029534593;65,22645773;34088,4;40536;0
20/04/2017;0;17,5;0,010456684;65,13144645;61362;31633,2;0
21/04/2017;0;18;0,022415284;65,0681056;51062,4;22550,4;0
22/04/2017;0;19;0,018641262;65,00476475;40161,6;22662;0
23/04/2017;0,3;18,5;0,004881595;64,87808304;76734;43352,4;0
24/04/2017;0;19,5;0,014606384;64,78307176;80524,8;11898;0
25/04/2017;0;21,5;0,048789821;64,71973091;45414;43808,4;0
26/04/2017;8,1;19,5;0,048434306;64,68806049;35229,6;28018,8;0
27/04/2017;10,7;12,5;0,067066888;64,68806049;44240,4;22190,4;0
28/04/2017;3,8;13,5;0,052165244;64,68806049;28137,6;23709,6;0
29/04/2017;0;17,5;0,07116744;64,68806049;23925,6;28159,2;0
30/04/2017;0;18,5;0,035883222;64,62471963;43988,4;36486;0
01/05/2017;0;18;0,054775995;64,56137878;50817,6;30772,8;0,020332
02/05/2017;0;18,5;0,048106207;64,52970836;37476;25160,4;0
03/05/2017;0;18,5;0,040405129;64,49803793;28825,2;31510,8;0
04/05/2017;0;21;0,03081857;64,40302665;76284;30848,4;0
05/05/2017;0;21;0,058433698;64,3396858;70102,8;30456;0
06/05/2017;0;21;0,014388886;64,24467452;56404,8;33386,4;0
07/05/2017;0;21,5;0,03471519;64,14966324;73522,8;32511,6;0
08/05/2017;0;20;0,032756363;64,05465197;73018,8;32662,8;0
09/05/2017;2;21,5;0,030906556;63,99131111;45955,2;30952,8;0
10/05/2017;0,8;18;0,058516073;63,99131111;22341,6;27662,4;0
11/05/2017;2,5;18;0,025194183;63,92797026;47527,2;32817,6;0
12/05/2017;0;20;0,066031068;63,89629984;52261,2;29066,4;0
13/05/2017;0;22;0,030646536;63,83295898;45781,2;27126;0
14/05/2017;0;22;0,03471294;63,73794771;77979,6;32889,6;0
15/05/2017;0;22;0,039849223;63,64293643;85802,4;31795,2;0
16/05/2017;0;21,5;0,006385816;63,54792515;53064;29523,6;0
17/05/2017;0;22,5;0,015765638;63,45291387;44168,4;32792,4;0
18/05/2017;0;21,5;0,030151529;63,32623217;102960;32616;0
19/05/2017;0;21,5;0,021145028;63,19955046;92757,6;36655,2;0
20/05/2017;0;22;0,021498017;63,10453919;66790,8;35067,6;0
21/05/2017;0;23;0,02572217;62,97785748;93819,6;36799,2;0
22/05/2017;0;22;0,009376224;62,85117578;93729,6;28346,4;0
23/05/2017;0;23,5;0,012698041;62,7561645;52548;34369,2;0
24/05/2017;0;24;0,009605188;62,66467015;46771,2;31698;0
25/05/2017;0;25;0,040491684;62,54267767;102679,2;40302;0
26/05/2017;0;24,5;0,025088746;62,4206852;93722,4;33883,2;0
27/05/2017;0;23;0,029036178;62,32919085;76431,6;29584,8;0
28/05/2017;0;24,5;-0,007019885;62,17670026;90918;30816;0
29/05/2017;0;24,5;0,024618279;62,05470779;92149,2;31989,6;0
30/05/2017;0;24,5;0,026550563;61,96321343;62024,4;36032,4;0
31/05/2017;0;24,5;0,021405519;61,87171908;57182,4;37900,8;0
01/06/2017;0;25,5;0,01971983;61,71922849;110926,8;41965,2;0
02/06/2017;0;25,5;0,011352549;61,5667379;103428;38376;0
03/06/2017;0;25,5;0,025834001;61,44474543;81489,6;39744;0
04/06/2017;0;26;0,007893321;61,26175672;114663,6;41446,8;0
05/06/2017;0;25,5;0,005362097;61,07876801;107503,2;41734,8;0,024199
06/06/2017;0;25,5;0,039901841;60,98727366;66240;41137,2;0
07/06/2017;0;26,5;0,006272225;60,86528118;62802;42692,4;0
08/06/2017;0;24;0,018445579;60,71279059;120434,4;36864;0
09/06/2017;0;25;0,002415808;60,5603;100641,6;40046,4;0
10/06/2017;0;25;0,024589233;60,43830753;87908,4;38433,6;0
11/06/2017;0;26;0,019045286;60,28581694;110732,4;39092,4;0
12/06/2017;0;26,5;0,012215231;60,13332635;104698,8;38034;0
13/06/2017;0;27,5;0,007686003;60,01133388;68526;38610;0
14/06/2017;0;29,5;0,042134843;59,91983953;63619,2;43588,8;0
15/06/2017;0;28,5;0,005426489;59,73685082;124848;39600;0
16/06/2017;0;28,5;0,006104336;59,55931805;115477,2;43048,8;0
17/06/2017;0;29;0,018953101;59,41228339;106560;37047,6;0
18/06/2017;0;28,5;0,041155687;59,26524874;121129,2;44423,6;0
19/06/2017;0;28,5;-0,005097797;59,08880715;112140;39290,4;0
20/06/2017;0;28;0,032758882;58,97117943;75664,8;50385,6;0
21/06/2017;0;28,5;0,012161283;58,8535517;65574;38728,8;0
22/06/2017;0;29;0,027545176;58,67711012;127562,4;46854;0
23/06/2017;0;31,5;0,015690556;58,50066853;120549,6;42372;0
24/06/2017;0;30;-0,006591043;58,32422694;106837,2;43876,8;0
25/06/2017;0;31;0,027607929;58,14778536;128106;45392,4;0
26/06/2017;0;28,5;0,020840924;57,97134377;121561,2;39668,4;0
27/06/2017;0;26;-0,011142662;57,79490219;81684;49104;0
28/06/2017;0;24;-0,022451952;57,64786753;55504,8;29376;0
29/06/2017;0;25;0,006255911;57,44201901;136040,4;48985,2;0
30/06/2017;0;25;-0,018274162;57,2361705;117637,2;46994,4;0
01/07/2017;0;26,5;0,020043707;57,05972891;123152,4;49572;0
02/07/2017;0;26;0,01268493;56,88328732;120920,4;48546;0
03/07/2017;0;26;-0,037828532;56,68060455;74095,2;50205,6;0,022384
04/07/2017;0;25;-0,008127798;56,53884614;74102,4;38797,2;0
05/07/2017;0;27;0,109710234;56,4537911;126000;43740;0
06/07/2017;0;29,5;0,065040471;56,31203269;123660;53272,8;0
07/07/2017;0;29;0,016390091;56,1419226;106351,2;53208;0
08/07/2017;0;29,5;0,035488385;55,9718125;130557,6;50727,6;0
09/07/2017;0;29,5;0,024566676;55,80170241;121874,4;47966,4;0
10/07/2017;0;29,5;-0,025404413;55,63159232;76312,8;43891,2;0
11/07/2017;0;29;0,035951609;55,51818559;81579,6;47862;0
12/07/2017;0;29;0,050752762;55,37642718;128354,4;44557,2;0
13/07/2017;0,1;27,5;0,007289347;55,20631709;118771,2;50407,2;0
14/07/2017;0;27,5;0,005924744;55,036207;111679,2;44834,4;0
15/07/2017;0;28,5;0,017124231;54,86609691;121125,6;48038,4;0
16/07/2017;0;29;0,016416339;54,69598681;118512;50544;0
17/07/2017;0;29;-0,018727637;54,52587672;76932;48297,6;0
18/07/2017;0;30;0,017168018;54,38411831;77457,6;51429,6;0
19/07/2017;0;28;0,066239126;54,2423599;135723,6;45928,8;0
20/07/2017;0;29;0,002527869;54,04389813;126090;50853,6;0
21/07/2017;0;29;0,019100239;53,87544094;110790;50256;0
22/07/2017;0;29;0,023219401;53,71028956;120754,8;43657,2;0
23/07/2017;0;28;0,022991865;53,54513818;120675,6;47721,6;0
24/07/2017;0;27;-0,0521825;53,35246157;76975,2;46310,4;0
25/07/2017;0;29;0,04263189;53,24236065;84034,8;48459,6;0
26/07/2017;0;30;0,075027004;53,1047345;136800;51768;0
27/07/2017;0;30;0,01343469;52,91205789;130366,8;53089,2;0
28/07/2017;0;30;0,001262606;52,71938128;119592;50083,2;0
29/07/2017;0;31;0,008927304;52,52670467;130694,4;47520;0
30/07/2017;0;28,5;0,028354448;52,36155329;122277,6;55296;0
31/07/2017;0;30;-0,037031397;52,16887668;79747,2;54241,2;0
01/08/2017;0;30,5;0,029519285;52,03125053;88167,6;55710;0
02/08/2017;0;32;0,075311935;51,89362438;137782,8;50281,2;0
03/08/2017;0;32,5;0,02042043;51,70094777;133696,8;54849,6;0
04/08/2017;0;31;0,010448561;51,50827116;120668,4;61495,2;0
05/08/2017;0;30,5;0,017807295;51,31559455;132264;57301,2;0
06/08/2017;0;31;0,037696537;51,12453862;139334,4;55530;0
07/08/2017;0;29,5;-0,049435301;50,91081948;87058,8;51264;0
08/08/2017;0;27,5;-0,000140091;50,75053013;90468;56455,2;0
09/08/2017;0;27;0,082025177;50,61695567;140356,8;55569,6;0
10/08/2017;0;26,5;0,018000391;50,42995142;134395,2;54475,2;0
11/08/2017;0;27;0,006240885;50,24294718;122112;56376;0
12/08/2017;0;28,5;0,0224535;50,05594294;128937,6;55890;0
13/08/2017;0;28,5;0,016785139;49,86893869;121935,6;57812,4;0
14/08/2017;0;28,5;-0,032455002;49,68193445;83253,6;54504;0
15/08/2017;0;28,5;0,01810428;49,54835999;83991,6;54381,6;0
16/08/2017;0;29;0,071319995;49,41478553;136515,6;52437,6;0
17/08/2017;0;28,5;0,005765816;49,22778128;125341,2;54439,2;0
18/08/2017;0;28,5;-0,010578415;49,04077704;111178,8;52286,4;0
19/08/2017;0;27,5;0,044843083;48,88048769;130096,8;56556;0
20/08/2017;0;28;0,008455499;48,69348344;121582,8;57546;0
21/08/2017;0;28,5;-0,028394835;48,5064792;90133,2;52182;0
22/08/2017;0;27,5;-0,007856312;48,35132691;74156,4;57664,8;0
23/08/2017;0;28,5;0,066711457;48,22203334;132287,6;51148,8;0
24/08/2017;0;28,5;0,006236669;48,04102233;120726;53460;0
25/08/2017;3,3;28,5;-0,005423325;47,88587004;89714,8;51410,8;0
26/08/2017;6,3;24;-0,020399232;47,75657647;64364;38804,4;0
27/08/2017;0;23,5;0,043877826;47,67900032;66571,2;41882,4;0
28/08/2017;0;24,5;-0,006775489;47,57556546;43131,6;43660,8;0
29/08/2017;0;26,5;0,051949508;47,49798932;67921,2;45522;0
30/08/2017;0;26;0,07629361;47,39455446;117993,6;47228,4;0
31/08/2017;0;27;-0,0126605;47,21354345;107679,6;49816,8;0
01/09/2017;0;27;0,010492731;47,05839116;105364,8;45579,6;0
02/09/2017;0;29,5;0,046244931;46,90323887;123582;46929,6;0
03/09/2017;0;27;0,023219265;46,74808658;117770,4;45846;0,000885
04/09/2017;0;27,5;-0,01999757;46,59293429;69174;48294;0
05/09/2017;0;26,5;0,026750047;46,48949943;73720,8;43153,2;0
06/09/2017;0;26;0,095402147;46,38606457;131324,4;51408;0
07/09/2017;0;25,5;0,047047326;46,23091228;125964;51235,5;0
08/09/2017;0;24,5;0,041626461;46,10161871;111848,4;40226,4;0
09/09/2017;0;25;0,003766867;45,9206077;126406,8;39571,2;0
10/09/2017;0;27;0,06304564;45,79574902;116575,2;52308;0
11/09/2017;0;25,5;-0,019674592;45,62094686;90378;49316,4;0
12/09/2017;0;26,5;-0,016668264;45,47111643;75506,4;37710;0
13/09/2017;0;26;0,10776807;45,37122949;133466,4;46202,4;0
14/09/2017;0;23,5;-0,035199088;45,14648385;121881,6;49568,4;0
15/09/2017;0;23,5;-0,015882955;44,97168169;108360;36518,4;0
16/09/2017;0;25;0,046702982;44,82185127;125046;45216;0
17/09/2017;0;24,5;0,003397336;44,64704911;116265,6;46958,4;0
18/09/2017;0;23,5;-0,017985537;44,47224695;98982;43642,8;0
19/09/2017;0;23,5;-0,011893531;44,32241653;80265,6;44503,2;0
20/09/2017;0;23,5;0,065703341;44,19755785;133059,6;45597,6;0
21/09/2017;0;24;-0,002671872;44,02275569;115797,6;41983,2;0
22/09/2017;0;23,5;0,008124705;43,87292527;103532,4;43560;0
23/09/2017;0;24;0,027240455;43,72309484;121413,6;40629,6;0
24/09/2017;0;25,5;-0,011938747;43,54829269;108417,6;42404,4;0
25/09/2017;2,1;22,5;-0,047813866;43,39931944;61570,8;37626,8;0
26/09/2017;0,3;19,5;0,018090248;43,30286119;69066,8;37645,2;0
27/09/2017;0;24;0,069630821;43,20640293;117691,2;40572;0
28/09/2017;0;22,5;-0,008337385;43,03760099;106740;42501,6;0
29/09/2017;0;23;0,000576429;42,89291361;96559,2;39452,4;0
30/09/2017;0;24;0,041250001;42,7723408;108568,8;42559,2;0
01/10/2017;0;23;0,000402055;42,62765342;95328;38458,8;0,0016
02/10/2017;0;23;-0,024168481;42,48296604;73720,8;39294;0
03/10/2017;0;23,5;-0,004758905;42,36239323;64886,4;40294,8;0
04/10/2017;0;23,5;0,065709647;42,26593498;87123,6;63219,6;0
